trip_id,driver_id,avg_risk_score,risk_level
76073,101,0.9999549388885498,HIGH
42700,101,1.0,HIGH
17756,101,0.9808855652809143,HIGH
76090,101,0.9998223185539246,HIGH
17759,101,0.6828312873840332,MEDIUM
91260,104,0.999964714050293,HIGH
13148,102,0.9977841973304749,HIGH
17750,101,0.9999916553497314,HIGH
17752,101,1.0,HIGH
17754,101,0.9936716556549072,HIGH
17755,101,0.9999097585678101,HIGH
52716,102,0.9999997615814209,HIGH
52717,102,0.9999876022338867,HIGH
106446,101,0.9990037083625793,HIGH
27788,102,0.9999265670776367,HIGH
106447,101,0.9955388903617859,HIGH
106448,101,1.0,HIGH
76085,101,0.9090799689292908,HIGH
106442,101,0.9695056676864624,HIGH
106443,101,0.530720055103302,MEDIUM
91265,104,0.5077733993530273,MEDIUM
76087,101,1.0,HIGH
27785,102,1.0,HIGH
106444,101,0.9836206436157227,HIGH
76088,101,0.9966263771057129,HIGH
76082,101,0.9731495976448059,HIGH
27781,102,0.9983648657798767,HIGH
76084,101,0.8529828786849976,HIGH
17723,101,0.9880576133728027,HIGH
88292,105,0.9983554482460022,HIGH
17727,101,1.0,HIGH
17728,101,0.9983288645744324,HIGH
91250,104,0.9659693241119385,HIGH
66298,104,0.9999270439147949,HIGH
17722,101,0.9304817914962769,HIGH
27736,102,0.9999992847442627,HIGH
106417,101,1.0,HIGH
106418,101,0.9979094862937927,HIGH
27738,102,1.0,HIGH
106419,101,0.9991369843482971,HIGH
106412,101,1.0,HIGH
106413,101,0.9999767541885376,HIGH
52700,102,0.9963167905807495,HIGH
52702,102,0.9648861289024353,HIGH
76096,101,0.9857743978500366,HIGH
106410,101,0.9999998807907104,HIGH
76098,101,1.0,HIGH
106411,101,0.9127246737480164,HIGH
76099,101,0.9979158043861389,HIGH
76094,101,0.9995361566543579,HIGH
52709,102,0.9674105048179626,HIGH
17734,101,0.9851512312889099,HIGH
109245,103,0.9853489995002747,HIGH
17736,101,0.9999933242797852,HIGH
17738,101,0.9999145269393921,HIGH
109249,103,0.9961657524108887,HIGH
17739,101,1.0,HIGH
17731,101,0.9980872273445129,HIGH
17733,101,0.984343409538269,HIGH
106427,101,0.9603819847106934,HIGH
106428,101,0.9978565573692322,HIGH
106423,101,0.9762144684791565,HIGH
27721,102,0.9999991655349731,HIGH
106424,101,1.0,HIGH
27722,102,0.9999996423721313,HIGH
106425,101,0.9995686411857605,HIGH
106420,101,0.8520417809486389,HIGH
106421,101,1.0,HIGH
109250,103,0.9363350868225098,HIGH
106422,101,0.9899924397468567,HIGH
29900,105,0.999868631362915,HIGH
17702,101,1.0,HIGH
13118,102,0.9999843835830688,HIGH
17703,101,0.9999988079071045,HIGH
17705,101,1.0,HIGH
13115,102,0.8784922957420349,HIGH
66273,104,0.9841326475143433,HIGH
17708,101,0.9999946355819702,HIGH
13116,102,0.7830408811569214,HIGH
13112,102,0.966670036315918,HIGH
27750,102,0.7395837306976318,HIGH
91232,104,0.8847887516021729,HIGH
109283,103,0.9999567270278931,HIGH
13106,102,0.9836233258247375,HIGH
17715,101,0.9999982118606567,HIGH
17716,101,0.9838297963142395,HIGH
17717,101,1.0,HIGH
17718,101,0.9905313849449158,HIGH
17719,101,0.9653494954109192,HIGH
17710,101,0.99068683385849,HIGH
88287,105,0.7425894141197205,HIGH
17711,101,0.9999998807907104,HIGH
106405,101,0.9999983310699463,HIGH
106406,101,0.9126116037368774,HIGH
106407,101,0.8112528920173645,HIGH
106402,101,0.9999761581420898,HIGH
106403,101,0.8255886435508728,HIGH
106404,101,0.9593529105186462,HIGH
106400,101,0.04835195094347,LOW
27742,102,0.9922285676002502,HIGH
40195,105,0.9999983310699463,HIGH
17803,101,0.9999712705612183,HIGH
17804,101,0.9999959468841553,HIGH
17806,101,1.0,HIGH
17807,101,0.9933980703353882,HIGH
17809,101,0.8878481984138489,HIGH
17812,101,0.1987513303756714,LOW
17813,101,0.9999282360076904,HIGH
52690,102,0.9998639822006226,HIGH
17814,101,0.9930614829063416,HIGH
17816,101,0.9999557733535767,HIGH
32921,104,0.9999514818191528,HIGH
17817,101,0.9998972415924072,HIGH
88145,105,0.9999021291732788,HIGH
52695,102,0.9998754262924194,HIGH
13089,102,1.0,HIGH
32927,104,0.9827180504798889,HIGH
52694,102,0.994166374206543,HIGH
17810,101,0.9999579191207886,HIGH
86000,102,0.9999948740005493,HIGH
32934,104,0.06638525426387787,LOW
32936,104,0.9889547824859619,HIGH
32938,104,0.8080849647521973,HIGH
52682,102,0.9997689127922058,HIGH
86010,102,0.9915818572044373,HIGH
106399,101,0.9999333620071411,HIGH
86014,102,0.9852555990219116,HIGH
106394,101,0.9754247665405273,HIGH
106396,101,1.0,HIGH
32944,104,0.588792622089386,MEDIUM
52674,102,0.9999998807907104,HIGH
52677,102,0.6198403239250183,MEDIUM
86020,102,1.0,HIGH
86022,102,0.9963167905807495,HIGH
86025,102,0.9838762879371643,HIGH
86028,102,0.9880567789077759,HIGH
40155,105,0.8184191584587097,HIGH
13054,102,0.9462000131607056,HIGH
54799,105,0.9994298815727234,HIGH
13056,102,0.9962378740310669,HIGH
13050,102,0.8824109435081482,HIGH
106379,101,0.9126331210136414,HIGH
52666,102,1.0,HIGH
54794,105,0.7063800692558289,HIGH
54796,105,0.8352870941162109,HIGH
106375,101,0.9686564207077026,HIGH
86032,102,0.7752723693847656,HIGH
106378,101,0.9996829032897949,HIGH
86035,102,0.994021475315094,HIGH
27698,102,0.7023544311523438,HIGH
106372,101,1.0,HIGH
106373,101,1.0,HIGH
86038,102,0.9018440842628479,HIGH
27693,102,0.9989058971405029,HIGH
106374,101,0.9356846809387207,HIGH
86039,102,0.9771580696105957,HIGH
106391,101,0.9777376651763916,HIGH
106392,101,0.9999901056289673,HIGH
40162,105,0.9999977350234985,HIGH
13048,102,0.9515150189399719,HIGH
40166,105,0.9999444484710693,HIGH
52652,102,0.8551461100578308,HIGH
88104,105,0.8640033006668091,HIGH
13046,102,0.9998821020126343,HIGH
13042,102,1.0,HIGH
52658,102,0.999946117401123,HIGH
42496,103,0.9998520612716675,HIGH
106386,101,0.8253600001335144,HIGH
86043,102,0.9885969758033752,HIGH
106388,101,0.9999985694885254,HIGH
106382,101,0.8688406944274902,HIGH
27683,102,1.0,HIGH
40172,105,0.9991787075996399,HIGH
13076,102,1.0,HIGH
13078,102,0.9999656677246094,HIGH
52643,102,0.9388117790222168,HIGH
13074,102,0.9700070023536682,HIGH
106358,101,0.9823655486106873,HIGH
106359,101,0.9999972581863403,HIGH
52646,102,0.9999998807907104,HIGH
86053,102,0.915808916091919,HIGH
106353,101,0.9887515902519226,HIGH
106354,101,0.856624960899353,HIGH
106355,101,0.5836479067802429,MEDIUM
106356,101,0.8401667475700378,HIGH
86057,102,0.9216628074645996,HIGH
86058,102,0.9999439716339111,HIGH
106351,101,0.13312487304210663,LOW
40186,105,0.8606255650520325,HIGH
52630,102,0.8930017948150635,HIGH
13066,102,1.0,HIGH
13067,102,0.9661551117897034,HIGH
13068,102,0.736991822719574,HIGH
13070,102,0.9999258518218994,HIGH
106368,101,0.9993489384651184,HIGH
86063,102,1.0,HIGH
52635,102,0.9978918433189392,HIGH
52636,102,0.9828619956970215,HIGH
86066,102,1.0,HIGH
106366,101,0.9997997879981995,HIGH
86068,102,0.999861478805542,HIGH
106360,101,0.9808922410011292,HIGH
106361,101,1.0,HIGH
15153,105,1.0,HIGH
40110,105,0.9999990463256836,HIGH
105534,104,0.6228882074356079,MEDIUM
54753,105,0.057212669402360916,LOW
42465,103,0.999961256980896,HIGH
29791,105,1.0,HIGH
42460,103,0.9991699457168579,HIGH
29797,105,0.9991925358772278,HIGH
40117,105,0.9999996423721313,HIGH
40118,105,0.9999934434890747,HIGH
105543,104,0.9999969005584717,HIGH
40120,105,0.9975720047950745,HIGH
15142,105,0.999997615814209,HIGH
15146,105,0.9400773048400879,HIGH
15149,105,0.9999933242797852,HIGH
66302,104,0.9987071752548218,HIGH
42459,103,0.9999991655349731,HIGH
42456,103,0.680815577507019,MEDIUM
29782,105,0.9993232488632202,HIGH
40125,105,0.999997615814209,HIGH
40129,105,0.9931789636611938,HIGH
105552,104,0.9996597766876221,HIGH
40130,105,0.9998098015785217,HIGH
105554,104,0.994847297668457,HIGH
15132,105,0.9978430271148682,HIGH
40133,105,1.0,HIGH
15133,105,0.9992135763168335,HIGH
102719,102,0.9992945194244385,HIGH
54777,105,0.9997126460075378,HIGH
100812,103,0.7640281915664673,HIGH
102715,102,0.995919942855835,HIGH
102716,102,0.8610944151878357,HIGH
100814,103,1.0,HIGH
102712,102,0.9903033375740051,HIGH
42483,103,0.9620385766029358,HIGH
54773,105,0.9981122016906738,HIGH
40135,105,0.9412224292755127,HIGH
29776,105,0.9999998807907104,HIGH
40142,105,1.0,HIGH
40143,105,0.972404956817627,HIGH
102709,102,0.9815837740898132,HIGH
54789,105,0.9233607649803162,HIGH
100820,103,0.9931584000587463,HIGH
102701,102,0.9993821382522583,HIGH
100821,103,0.9845882058143616,HIGH
100822,103,0.9243981242179871,HIGH
29761,105,0.9999997615814209,HIGH
40149,105,0.9175087213516235,HIGH
105570,104,1.0,HIGH
32956,104,0.9992571473121643,HIGH
54719,105,0.9879930019378662,HIGH
32952,104,1.0,HIGH
15198,105,0.9891969561576843,HIGH
42428,103,0.9933173656463623,HIGH
42414,103,1.0,HIGH
54727,105,0.7786782383918762,HIGH
17471,103,1.0,HIGH
15191,105,1.0,HIGH
15175,105,0.9999755620956421,HIGH
105511,104,0.9983269572257996,HIGH
105514,104,0.9999959468841553,HIGH
17483,103,0.9999260902404785,HIGH
32970,104,0.9999687671661377,HIGH
105521,104,0.9985799789428711,HIGH
105524,104,0.9999918937683105,HIGH
105525,104,0.9999576807022095,HIGH
105528,104,1.0,HIGH
76209,101,0.999991774559021,HIGH
76203,101,0.7350982427597046,HIGH
40109,105,0.7364994287490845,HIGH
76204,101,1.0,HIGH
76205,101,0.9999786615371704,HIGH
76200,101,0.9999833106994629,HIGH
32983,104,0.9295523762702942,HIGH
105499,104,0.9981550574302673,HIGH
66373,104,0.9999986886978149,HIGH
102656,102,0.9671475291252136,HIGH
102657,102,0.9992116689682007,HIGH
29832,105,0.9999923706054688,HIGH
102650,102,0.9999994039535522,HIGH
66388,104,0.9982526898384094,HIGH
66389,104,0.9979653358459473,HIGH
76104,101,1.0,HIGH
76105,101,0.9466205835342407,HIGH
76106,101,1.0,HIGH
102641,102,0.9937758445739746,HIGH
100761,103,0.9997958540916443,HIGH
102642,102,0.9999428987503052,HIGH
102643,102,0.9999998807907104,HIGH
76103,101,0.9999998807907104,HIGH
91320,104,0.9999901056289673,HIGH
109112,103,0.9999983310699463,HIGH
66350,104,0.9985867738723755,HIGH
66353,104,0.9999476671218872,HIGH
66355,104,0.9653875827789307,HIGH
42405,103,0.8741532564163208,HIGH
91319,104,0.9999998807907104,HIGH
102670,102,0.8278537392616272,HIGH
102671,102,0.9949275255203247,HIGH
102672,102,0.9999995231628418,HIGH
91310,104,1.0,HIGH
109121,103,0.999790370464325,HIGH
42899,101,1.0,HIGH
109103,103,0.996631920337677,HIGH
54829,105,0.9970147609710693,HIGH
29809,105,0.7979052066802979,HIGH
66364,104,0.9999973773956299,HIGH
102666,102,0.9999679327011108,HIGH
76122,101,0.9893531799316406,HIGH
102663,102,0.9999254941940308,HIGH
102665,102,0.9998835325241089,HIGH
42890,101,0.9997969269752502,HIGH
42891,101,0.9995515942573547,HIGH
102660,102,0.9999979734420776,HIGH
76120,101,0.9421214461326599,HIGH
102661,102,0.9805563688278198,HIGH
100781,103,0.963983416557312,HIGH
42894,101,1.0,HIGH
42896,101,0.9998626708984375,HIGH
42897,101,0.9991219639778137,HIGH
42888,101,0.8064325451850891,HIGH
42889,101,0.828448474407196,HIGH
15233,105,0.9989914298057556,HIGH
66331,104,0.9916911125183105,HIGH
66332,104,0.9944154024124146,HIGH
102615,102,0.9544086456298828,HIGH
102617,102,1.0,HIGH
100716,103,0.9999998807907104,HIGH
76138,101,0.9999809265136719,HIGH
76133,101,0.9967584013938904,HIGH
42880,101,0.9428821206092834,HIGH
76131,101,0.9991545677185059,HIGH
29876,105,0.9825306534767151,HIGH
76132,101,0.9895823001861572,HIGH
42883,101,0.9987338185310364,HIGH
42884,101,0.9965266585350037,HIGH
42885,101,0.8586494326591492,HIGH
42877,101,0.9987906813621521,HIGH
42878,101,0.9995964169502258,HIGH
105468,104,0.9999997615814209,HIGH
100728,103,0.9979643821716309,HIGH
15222,105,1.0,HIGH
15223,105,0.9982920289039612,HIGH
15224,105,0.9999933242797852,HIGH
66343,104,0.974886417388916,HIGH
102604,102,0.9982389211654663,HIGH
66345,104,0.9667216539382935,HIGH
102606,102,0.9999994039535522,HIGH
100727,103,0.9586161971092224,HIGH
66347,104,0.9999978542327881,HIGH
76148,101,0.33500605821609497,LOW
76144,101,0.9910764694213867,HIGH
76145,101,0.999991774559021,HIGH
76147,101,0.978540301322937,HIGH
76140,101,0.9997243285179138,HIGH
42870,101,0.9278172254562378,HIGH
29865,105,0.9916051626205444,HIGH
42875,101,0.9877027869224548,HIGH
42876,101,1.0,HIGH
42868,101,1.0,HIGH
15211,105,0.8099340200424194,HIGH
100736,103,0.9999696016311646,HIGH
66313,104,0.9999878406524658,HIGH
17401,103,0.9999995231628418,HIGH
76155,101,0.9999997615814209,HIGH
76158,101,0.3549160361289978,LOW
76151,101,0.9949547648429871,HIGH
42861,101,0.9969809651374817,HIGH
42862,101,0.9890241622924805,HIGH
17402,103,1.0,HIGH
17404,103,0.9900866150856018,HIGH
17405,103,0.978118896484375,HIGH
42855,101,0.9999892711639404,HIGH
42858,101,0.9999998807907104,HIGH
42859,101,0.9903709292411804,HIGH
102626,102,0.9299067854881287,HIGH
102629,102,1.0,HIGH
100742,103,0.9319466948509216,HIGH
66327,104,0.999783456325531,HIGH
102624,102,0.9762440919876099,HIGH
102625,102,0.7724840044975281,HIGH
76166,101,0.9868099689483643,HIGH
76168,101,0.048737067729234695,LOW
76169,101,1.0,HIGH
76162,101,0.992026150226593,HIGH
76165,101,0.999995231628418,HIGH
42850,101,0.9994297623634338,HIGH
42851,101,0.9999676942825317,HIGH
42852,101,0.9999998807907104,HIGH
76160,101,0.9999998807907104,HIGH
42853,101,0.9999347925186157,HIGH
13018,102,0.9849018454551697,HIGH
42845,101,0.9900041222572327,HIGH
13016,102,0.9999964237213135,HIGH
17880,101,0.999955415725708,HIGH
17881,101,0.994171679019928,HIGH
13011,102,0.9904316067695618,HIGH
13012,102,0.9999822378158569,HIGH
17883,101,0.9826646447181702,HIGH
17885,101,0.9349370002746582,HIGH
17887,101,0.9706575274467468,HIGH
52626,102,0.9945076107978821,HIGH
106335,101,0.9967479705810547,HIGH
76178,101,0.9337469339370728,HIGH
76179,101,0.9999918937683105,HIGH
52624,102,0.9999948740005493,HIGH
109180,103,0.9995707869529724,HIGH
106338,101,0.9999983310699463,HIGH
76173,101,1.0,HIGH
27651,102,0.9904294013977051,HIGH
106332,101,0.9994109869003296,HIGH
76176,101,0.9890056252479553,HIGH
109186,103,0.994425892829895,HIGH
76170,101,1.0,HIGH
42841,101,0.9999996423721313,HIGH
76171,101,1.0,HIGH
76172,101,0.9994490742683411,HIGH
109167,103,1.0,HIGH
42834,101,1.0,HIGH
42838,101,0.9995972514152527,HIGH
13006,102,1.0,HIGH
17891,101,0.9999690055847168,HIGH
17895,101,0.9635874629020691,HIGH
17897,101,0.7472072839736938,HIGH
52615,102,0.7891955971717834,HIGH
106346,101,0.8081260919570923,HIGH
76188,101,0.790416955947876,HIGH
52611,102,0.9999995231628418,HIGH
106347,101,0.991567075252533,HIGH
76189,101,0.9877447485923767,HIGH
106349,101,0.8992700576782227,HIGH
76185,101,0.9991315007209778,HIGH
106344,101,0.9949854612350464,HIGH
109173,103,0.4457471966743469,MEDIUM
76180,101,0.989043116569519,HIGH
52619,102,1.0,HIGH
76181,101,0.9997549653053284,HIGH
106340,101,0.9989750385284424,HIGH
106341,101,0.8532994985580444,HIGH
42832,101,0.9745625853538513,HIGH
17866,101,0.9221291542053223,HIGH
17867,101,0.9991942048072815,HIGH
17868,101,0.9999984502792358,HIGH
42825,101,0.9999088048934937,HIGH
42826,101,0.9248421788215637,HIGH
13036,102,0.9947781562805176,HIGH
13037,102,0.8943383097648621,HIGH
42828,101,0.9963858127593994,HIGH
13039,102,0.975581169128418,HIGH
17862,101,0.9996249675750732,HIGH
17863,101,0.9304656982421875,HIGH
17864,101,0.9968467354774475,HIGH
52604,102,0.9782571792602539,HIGH
106319,101,0.9969684481620789,HIGH
76199,101,0.9915357828140259,HIGH
106315,101,0.99997878074646,HIGH
106316,101,0.9686805605888367,HIGH
76195,101,0.9999610185623169,HIGH
106310,101,0.9947007894515991,HIGH
76196,101,0.9971221089363098,HIGH
27674,102,0.8541144132614136,HIGH
52608,102,0.9999998807907104,HIGH
76192,101,0.9963210821151733,HIGH
42820,101,0.9980699419975281,HIGH
27671,102,1.0,HIGH
42811,101,0.9999998807907104,HIGH
17877,101,1.0,HIGH
17878,101,0.9811064004898071,HIGH
42813,101,0.9814852476119995,HIGH
17879,101,0.9225123524665833,HIGH
42814,101,0.9694110155105591,HIGH
13025,102,0.9999996423721313,HIGH
42816,101,0.9814062118530273,HIGH
42819,101,0.9960726499557495,HIGH
13021,102,0.9871349930763245,HIGH
17870,101,0.9988324046134949,HIGH
17871,101,0.9982838034629822,HIGH
13024,102,0.9987062215805054,HIGH
17874,101,0.9999997615814209,HIGH
106328,101,0.9974669218063354,HIGH
106329,101,0.9983136653900146,HIGH
27666,102,0.9999924898147583,HIGH
106322,101,0.9020968675613403,HIGH
27660,102,0.9999933242797852,HIGH
42810,101,0.9934072494506836,HIGH
109134,103,0.8847456574440002,HIGH
17844,101,0.991219699382782,HIGH
42801,101,0.9999973773956299,HIGH
42802,101,0.9947277903556824,HIGH
17846,101,0.999995231628418,HIGH
42803,101,0.9938947558403015,HIGH
17847,101,0.9957887530326843,HIGH
42804,101,0.8784475326538086,HIGH
17848,101,0.928883969783783,HIGH
109139,103,0.9996113181114197,HIGH
42805,101,0.9999935626983643,HIGH
17849,101,1.0,HIGH
42806,101,0.4080226719379425,MEDIUM
17842,101,0.9461588263511658,HIGH
102695,102,0.9999982118606567,HIGH
102698,102,0.9721475839614868,HIGH
91375,104,0.8557146191596985,HIGH
27610,102,0.9993473887443542,HIGH
109141,103,0.8113174438476562,HIGH
91378,104,0.9908387064933777,HIGH
102690,102,0.9963939785957336,HIGH
17855,101,0.9999755620956421,HIGH
17859,101,0.9939868450164795,HIGH
27608,102,0.9963549375534058,HIGH
17854,101,0.9994257688522339,HIGH
106306,101,0.2179863303899765,LOW
102688,102,0.9950463771820068,HIGH
27604,102,0.9959428906440735,HIGH
106308,101,0.9951210618019104,HIGH
106309,101,0.9550732374191284,HIGH
27607,102,0.9996416568756104,HIGH
106302,101,0.9967586398124695,HIGH
106304,101,0.9488728046417236,HIGH
106305,101,0.9998606443405151,HIGH
106301,101,0.9999346733093262,HIGH
17822,101,1.0,HIGH
17824,101,0.9996645450592041,HIGH
17825,101,1.0,HIGH
17827,101,0.9965409636497498,HIGH
17828,101,1.0,HIGH
17829,101,0.9992886781692505,HIGH
66396,104,0.9994420409202576,HIGH
17820,101,0.9899170994758606,HIGH
27635,102,0.9982731342315674,HIGH
91352,104,0.9998601675033569,HIGH
109166,103,0.999998927116394,HIGH
109145,103,0.9999954700469971,HIGH
17833,101,0.9999929666519165,HIGH
17834,101,0.9999986886978149,HIGH
88161,105,0.9928104281425476,HIGH
17835,101,1.0,HIGH
17836,101,0.9265171885490417,HIGH
109149,103,0.9978063702583313,HIGH
17837,101,0.9999995231628418,HIGH
17838,101,0.9993898868560791,HIGH
17831,101,1.0,HIGH
17832,101,0.9105329513549805,HIGH
27622,102,0.7529184818267822,HIGH
27625,102,0.9996088147163391,HIGH
91340,104,0.9995218515396118,HIGH
27621,102,0.9999656677246094,HIGH
91347,104,0.9794370532035828,HIGH
17921,101,0.9943450689315796,HIGH
17925,101,0.9994356036186218,HIGH
17927,101,0.9996309280395508,HIGH
17928,101,0.9778061509132385,HIGH
8815,102,0.9999969005584717,HIGH
8817,102,0.9582453370094299,HIGH
118167,105,0.9901284575462341,HIGH
8819,102,0.7989099025726318,HIGH
86351,102,0.9999995231628418,HIGH
17929,101,0.9348320364952087,HIGH
86352,102,0.9033234715461731,HIGH
86353,102,0.9486855864524841,HIGH
86356,102,1.0,HIGH
86357,102,0.9517110586166382,HIGH
17934,101,0.9796874523162842,HIGH
81782,103,0.9999237060546875,HIGH
17938,101,0.9837045073509216,HIGH
8827,102,1.0,HIGH
118162,105,0.8055939674377441,HIGH
118164,105,1.0,HIGH
86361,102,0.9998973608016968,HIGH
86365,102,1.0,HIGH
17900,101,0.9958849549293518,HIGH
81777,103,0.77045738697052,HIGH
17901,101,0.9999994039535522,HIGH
17902,101,0.8985601663589478,HIGH
17904,101,0.9998970031738281,HIGH
17905,101,0.9999991655349731,HIGH
88476,105,0.9793486595153809,HIGH
8837,102,0.6547033190727234,MEDIUM
118150,105,0.9999998807907104,HIGH
8838,102,0.9772586226463318,HIGH
118152,105,0.991596519947052,HIGH
8834,102,0.9999672174453735,HIGH
17907,101,0.9613887667655945,HIGH
17908,101,0.910481333732605,HIGH
86378,102,0.9608827233314514,HIGH
17910,101,0.9998812675476074,HIGH
17911,101,0.9998478889465332,HIGH
17912,101,0.9771468043327332,HIGH
8841,102,0.9999357461929321,HIGH
88481,105,0.8841135501861572,HIGH
17915,101,0.9695528149604797,HIGH
17916,101,1.0,HIGH
17917,101,0.9999949932098389,HIGH
8848,102,0.9999997615814209,HIGH
88483,105,0.9828910827636719,HIGH
42196,103,0.9512189626693726,HIGH
86383,102,0.9999998807907104,HIGH
17919,101,1.0,HIGH
86386,102,0.998054027557373,HIGH
86388,102,1.0,HIGH
86389,102,0.9999666213989258,HIGH
81754,103,0.9999768733978271,HIGH
17192,103,0.7946459054946899,HIGH
88457,105,0.9999845027923584,HIGH
88467,105,0.988692045211792,HIGH
88469,105,0.9987390637397766,HIGH
56776,103,0.9752327799797058,HIGH
81733,103,0.9989150762557983,HIGH
56772,103,0.9993438124656677,HIGH
118191,105,0.9999822378158569,HIGH
118195,105,0.9999911785125732,HIGH
118197,105,0.9836336970329285,HIGH
88439,105,1.0,HIGH
42169,103,0.9976975321769714,HIGH
42161,103,0.9966199398040771,HIGH
56779,103,0.987467885017395,HIGH
56782,103,0.9431020617485046,HIGH
8805,102,0.9999998807907104,HIGH
118184,105,0.9865831732749939,HIGH
81725,103,0.9646299481391907,HIGH
52990,102,0.996130108833313,HIGH
88448,105,0.6663509011268616,MEDIUM
52998,102,0.9999902248382568,HIGH
42155,103,0.9676809906959534,HIGH
42150,103,0.9487097263336182,HIGH
81712,103,0.9996147155761719,HIGH
56756,103,0.9992068409919739,HIGH
105411,104,0.9998750686645508,HIGH
40472,105,0.9099122285842896,HIGH
81718,103,0.9988328814506531,HIGH
66411,104,0.9986761212348938,HIGH
42101,103,0.9904159307479858,HIGH
17147,103,0.2421572357416153,LOW
88416,105,0.9573463797569275,HIGH
42100,103,0.9999998807907104,HIGH
40478,105,1.0,HIGH
56759,103,0.9861496686935425,HIGH
56762,103,0.999617338180542,HIGH
40484,105,0.9999977350234985,HIGH
105424,104,0.9453522562980652,HIGH
40485,105,0.8238587975502014,HIGH
105428,104,0.9575918316841125,HIGH
81704,103,0.9999986886978149,HIGH
66425,104,0.8180854320526123,HIGH
66428,104,1.0,HIGH
88425,105,0.914969801902771,HIGH
17155,103,0.9987828135490417,HIGH
105435,104,0.9688602089881897,HIGH
40496,105,0.9832636713981628,HIGH
109516,103,0.9998472929000854,HIGH
109517,103,0.9999973773956299,HIGH
42128,103,0.845909595489502,HIGH
42121,103,1.0,HIGH
40498,105,0.9971586465835571,HIGH
56736,103,1.0,HIGH
86306,102,0.9997416138648987,HIGH
86308,102,0.9999991655349731,HIGH
86309,102,0.9955015778541565,HIGH
109503,103,0.9751694202423096,HIGH
105448,104,0.9672421813011169,HIGH
105449,104,1.0,HIGH
66400,104,0.9984982013702393,HIGH
42112,103,0.9999610185623169,HIGH
17179,103,0.9011003375053406,HIGH
42115,103,0.8305367231369019,HIGH
88402,105,0.9996492862701416,HIGH
17176,103,0.7520009875297546,HIGH
56746,103,0.8114479184150696,HIGH
86315,102,0.8802416920661926,HIGH
86319,102,0.9999890327453613,HIGH
40439,105,0.9419205784797668,HIGH
17109,103,0.997210681438446,HIGH
86312,102,0.9999994039535522,HIGH
17106,103,0.9999997615814209,HIGH
17107,103,0.9999544620513916,HIGH
56716,103,0.998336911201477,HIGH
86327,102,0.9999996423721313,HIGH
56721,103,0.9999958276748657,HIGH
76307,101,0.948902428150177,HIGH
76309,101,0.9998338222503662,HIGH
76302,101,0.9816168546676636,HIGH
76303,101,0.7646157145500183,HIGH
17111,103,0.9317331910133362,HIGH
40449,105,0.9999996423721313,HIGH
86337,102,0.8134084939956665,HIGH
40452,105,0.9149354100227356,HIGH
76317,101,0.989715039730072,HIGH
76318,101,0.9992107152938843,HIGH
76313,101,0.995391845703125,HIGH
76314,101,0.99472975730896,HIGH
76315,101,0.9545802474021912,HIGH
86334,102,0.9997842907905579,HIGH
56700,103,1.0,HIGH
105400,104,1.0,HIGH
17140,103,0.9995673298835754,HIGH
76328,101,0.9999980926513672,HIGH
76329,101,0.9999483823776245,HIGH
76326,101,0.9999969005584717,HIGH
76327,101,0.8792209029197693,HIGH
76321,101,0.9977927207946777,HIGH
17131,103,0.9999852180480957,HIGH
76322,101,0.5195062756538391,MEDIUM
76323,101,0.8037737607955933,HIGH
40465,105,0.9977986216545105,HIGH
86345,102,0.9985796213150024,HIGH
86346,102,0.9999958276748657,HIGH
109454,103,0.9999774694442749,HIGH
105379,104,0.9464995861053467,HIGH
106619,101,0.9999964237213135,HIGH
66499,104,0.999940037727356,HIGH
15557,105,0.9966272115707397,HIGH
15559,105,1.0,HIGH
106614,101,0.9946780204772949,HIGH
102534,102,0.9925293326377869,HIGH
76214,101,0.9999954700469971,HIGH
40517,105,0.898492693901062,HIGH
106617,101,0.9625074863433838,HIGH
102537,102,0.9993502497673035,HIGH
76217,101,0.9998301267623901,HIGH
52904,102,0.9946691393852234,HIGH
106610,101,0.9703885316848755,HIGH
76210,101,0.999945878982544,HIGH
106611,101,0.9999997615814209,HIGH
106613,101,0.9994507431983948,HIGH
52900,102,0.7547162771224976,HIGH
27933,102,0.9991276860237122,HIGH
91453,104,0.9993185997009277,HIGH
109462,103,0.9988565444946289,HIGH
106629,101,1.0,HIGH
102528,102,0.8273172378540039,HIGH
102529,102,0.9991543292999268,HIGH
102523,102,0.9961950778961182,HIGH
76226,101,0.9999252557754517,HIGH
106627,101,0.598535418510437,MEDIUM
76227,101,0.8519352078437805,HIGH
102526,102,1.0,HIGH
76222,101,1.0,HIGH
106623,101,0.9968386888504028,HIGH
27922,102,0.9997995495796204,HIGH
106620,101,0.999988317489624,HIGH
105390,104,0.9705003499984741,HIGH
76220,101,0.7903217673301697,HIGH
105391,104,0.8236594200134277,HIGH
109450,103,0.9669951796531677,HIGH
91444,104,0.9684386849403381,HIGH
105394,104,0.79734206199646,HIGH
40526,105,0.9999970197677612,HIGH
13315,102,0.9994981288909912,HIGH
13314,102,0.9985124468803406,HIGH
66475,104,0.9987602233886719,HIGH
15533,105,0.9509273171424866,HIGH
13310,102,0.9975684285163879,HIGH
66477,104,0.9835631847381592,HIGH
15536,105,0.9980005621910095,HIGH
102556,102,0.9224585890769958,HIGH
76236,101,0.9313972592353821,HIGH
27957,102,1.0,HIGH
76232,101,0.9736591577529907,HIGH
27952,102,0.9055936336517334,HIGH
